상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
종로곱창,음식,한식,곱창 전골/구이,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로37길 16,126.957319018028,37.5578106978454
단코,음식,비알코올 ,카페,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로14길 19,126.933578000533,37.5551027627613
소풍,음식,비알코올 ,카페,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로37안길 2,126.956739974414,37.5579407387956
구씨네부엌,음식,서양식,경양식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 9,126.927971855844,37.5585300039782
도원떡,음식,기타 간이,떡/한과,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로18길 32,126.942330044257,37.5468558703112
북성해장국,음식,한식,국/탕/찌개류,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로35길 7,126.95511210699,37.5578001973703
주가미락,음식,주점,요리 주점,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948244432259,37.544737188609
항아리분식,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 87-20,126.936444210397,37.556498197347
참새방앗간,음식,주점,요리 주점,서울특별시,마포구,서교동,동교동,서울특별시 마포구 와우산로32길 31,126.931940858381,37.5548266626124
부부애국수,음식,한식,국수/칼국수,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로37안길 2,126.956739974414,37.5579407387956
야간열차,음식,주점,일반 유흥 주점,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로 227,126.951145707604,37.557350548703
스위트바이오그릭데이,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-8,126.943337779341,37.5588397264073
끼로끼로부엉이,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 16,126.934575379371,37.5550036424554
파리바게뜨상수점,음식,기타 간이,빵/도넛,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 40,126.923189131974,37.547962340062
팔팔쌈닭,음식,한식,돼지고기 구이/찜,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
개혁,음식,비알코올 ,카페,서울특별시,마포구,용강동,토정동,서울특별시 마포구 대흥로4길 74,126.940518610438,37.5405143152152
김종구부산어묵,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 169,126.944847235161,37.5569430210211
라휘사주카페,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 52,126.923731107402,37.5551305463609
바다회해물탕,음식,한식,국/탕/찌개류,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 49-3,126.921031056061,37.5485102942752
숲길,음식,비알코올 ,카페,서울특별시,마포구,서교동,동교동,서울특별시 마포구 와우산로37길 11,126.930191818616,37.556045251604
앤츠커뮤니케이션,음식,한식,백반/한정식,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 백범로79길 99,126.964594986666,37.5432057538181
처갓집양념치킨효창점,음식,기타 간이,치킨,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로77길 14,126.96479825904,37.5391438265574
아콘스톨,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 17,126.942394923063,37.558281649693
울엄마,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로25길 63,126.94676530267,37.5493283290705
젠,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 34,126.92215063391,37.5524941045915
나인투에잇,음식,서양식,경양식,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로5길 17-1,126.921938563946,37.5467885868151
키오쿠,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-15,126.92930003506,37.5550910762577
가츠벤또,음식,일식,일식 회/초밥,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로 13,126.937483690434,37.5534350097319
홍꼬치,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 18,126.925816610325,37.5557081832521
고가길구공탄,음식,한식,돼지고기 구이/찜,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 백범로99길 48,126.97209374484,37.5360629096598
국향,음식,중식,중국집,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로14길 19,126.933578000533,37.5551027627613
놀부부대찌개,음식,한식,국/탕/찌개류,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로 341,126.967960705689,37.5379280661978
바르다김선생대흥역점,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 82,126.940577184787,37.5475699996142
클럽밤사신림,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 5,126.922615785599,37.5500565328271
밍글컵,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌역로 39,126.94101589155,37.5589540786595
오롯,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로24길 5-5,126.945253144014,37.5458097779395
스테이블신촌,음식,서양식,경양식,서울특별시,마포구,서교동,노고산동,서울특별시 마포구 신촌로16길 29,126.934644530444,37.5541212472597
피자스쿨대흥역점,음식,기타 간이,피자,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 86,126.940794948096,37.5481756510551
화이어큐브스테이크BOX,음식,서양식,파스타/스테이크,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 29,126.936333095081,37.5499826748816
김진환베이커리,음식,기타 간이,빵/도넛,서울특별시,마포구,서교동,동교동,서울특별시 마포구 와우산로32길 41,126.932495100553,37.5548496959028
종로빈대떡,음식,한식,전/부침개,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3길 3,126.922717712155,37.5461199178766
김밥천국,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 199,126.95287979555,37.5434268216899
피자마루대흥역점,음식,기타 간이,피자,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로 101-1,126.94281645897,37.5476711639143
미스터서왕만두,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 16,126.943156461968,37.5580541986301
템플,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 147-1,126.929490633596,37.5544260352885
경주식당,음식,한식,돼지고기 구이/찜,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로13길 49-7,126.921134322298,37.548412123504
팬트리11,음식,기타 간이,빵/도넛,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로37길 12,126.955640319893,37.5426583513918
아톰,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로18길 6,126.92349373406,37.5503889150043
아틀란티스,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-36,126.92963862322,37.5551572190637
육쌈냉면,음식,한식,냉면/밀면,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 35,126.923458826992,37.5543892119277
태경카페,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 42,126.923669818083,37.5546704577026
일품92하우스,음식,한식,백반/한정식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 57,126.932920003737,37.5567997825977
홍대닭갈비,음식,한식,닭/오리고기 구이/찜,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 31-10,126.921828312819,37.5520856939878
버즈,음식,주점,일반 유흥 주점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 51,126.922844783943,37.5490854991591
2대족발,음식,한식,족발/보쌈,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 14,126.943035031077,37.557836861954
쭈꾸미블루스,음식,한식,해산물 구이/찜,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 21,126.937837174609,37.5548438131158
플라워,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로18길 38,126.923981046824,37.5519161140885
달팽이가그린집,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로36가길 76,126.945821431263,37.5456346444828
더벤티마포프레스티지,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 대흥로24길 24,126.947640013824,37.5539224291631
버티고,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로13길 6,126.922652844578,37.549840621436
육.연.타,음식,일식,일식 회/초밥,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로20길 15,126.944126224731,37.5462772583729
짱주먹밥,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 9,126.924366793098,37.5534243648617
배스킨라빈스,음식,기타 간이,아이스크림/빙수,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 173-1,126.945265698244,37.5569647809148
오쿠텐,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 16,126.92226889526,37.5497830550862
번산셴,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 69,126.926444255116,37.5561373804116
헬로인디아,음식,동남아시아,베트남식 전문,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 59,126.926786592385,37.5559422641342
카페라스플라미아,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 50,126.920846763783,37.5487338700014
밥이꿀바비꿀,음식,한식,백반/한정식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 16,126.943156461968,37.5580541986301
하늘교육스카이푸드강북,음식,구내식당·뷔페,구내식당,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 신촌로 118,126.93876965901,37.5553297496303
주주,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
핫브레드,음식,기타 간이,빵/도넛,서울특별시,마포구,공덕동,공덕동,서울특별시 마포구 백범로 200,126.95192797672,37.5435174919403
일신정육식당,음식,한식,소고기 구이/찜,서울특별시,마포구,아현동,아현동,서울특별시 마포구 신촌로34길 14,126.954382568936,37.5565503018896
